|            Name|       raStr|      decStr|amaj|amin|  PA|FWHM|  sizePC|    vlsr| nearDis|  farDis| kda|     dis|        Ref|
|            char|        char|        char|long|long|long|long|  double|  double|  double|  double|char|  double|       char|
|                |            |            |    |    |    |    |        |        |        |        |    |        |           |
|            null|        null|        null|null|null|null|null|    null|    null|    null|    null|null|    null|       null|
 G029.9206-0.0140 18h45m59.50s  -2d41m10.3s   27   19   97   23     0.64    95.80     5.75     8.99 near     5.75  Shirley+13 
 G029.9405-0.7886 18h48m47.33s  -3d01m18.8s   40   21  -25   29     1.23    98.90     5.95     8.78  far     8.78  Shirley+13 
 G030.0062-0.1192 18h46m31.39s  -2d39m28.8s   32   21   93   26     1.10    98.90     5.96     8.76  far     8.76  Shirley+13 
 G030.0556+0.0995 18h45m50.04s  -2d30m51.5s   28   25   52   26     0.74    97.60     5.88     8.84 near     5.88  Shirley+13 
 G030.4235-0.2142 18h47m37.42s  -2d19m48.4s   30   27  112   28     0.88   104.36     6.47     8.19 near     6.47 Csengeri+14 
 G030.5682-0.0258 18h47m13.01s  -2d06m55.1s   29   24    2   26     1.17    87.90     5.33     9.31  far     9.31  Shirley+13 
 G030.6574+0.0446 18h47m07.75s  -2d00m13.7s   40   26  123   32     0.78    81.90     5.00     9.63 near     5.00  Shirley+13 
 G030.6783-0.0386 18h47m27.82s  -2d01m23.5s   37   29   33   33     0.87    89.53     5.43     9.19 near     5.43   Wienen+12 
 G030.6858-0.0306 18h47m26.93s  -2d00m46.4s   53   34   66   42     1.10    89.53     5.43     9.19 near     5.43   Wienen+12 
 G030.7912-0.1173 18h47m57.00s  -1d57m31.0s   26   25  143   26     0.71    92.30     5.60     9.00 near     5.60  Shirley+13 
 G030.7941+0.0736 18h47m16.54s  -1d52m08.0s   35   23   48   28     1.63    36.44     2.58    12.02  far    12.02 Csengeri+14 
 G030.8130-0.0235 18h47m39.36s  -1d53m47.0s   33   24  -14   28     0.79    95.10     5.79     8.81 near     5.79  Shirley+13 
 G030.8447+0.1775 18h46m59.88s  -1d46m35.4s   34   23   95   28     0.80    96.70     5.90     8.69 near     5.90  Shirley+13 
 G030.8523-0.1086 18h48m01.85s  -1d54m00.7s   39   26   65   32     0.95    99.80     6.14     8.46 near     6.14 Csengeri+14 
 G030.8620+0.0392 18h47m31.32s  -1d49m27.1s   34   19   98   25     1.09    92.10     5.60     9.00  far     9.00  Dempsey+14 
 G030.8624-0.0394 18h47m48.14s  -1d51m34.9s   29   20  109   24     1.03    94.40     5.74     8.85  far     8.85  Shirley+13 
 G030.8666-0.1197 18h48m05.78s  -1d53m33.4s   36   28   49   32     1.29   101.30     6.27     8.32  far     8.32   Wienen+12 
 G031.1496+0.2650 18h47m14.59s  -1d27m55.1s   44   29   89   36     1.12   102.35     6.44     8.11 near     6.44   Wienen+12 
 G031.3944+0.3067 18h47m32.47s  -1d13m42.2s   23   19  129   21     0.60    95.66     5.89     8.62 near     5.89 Csengeri+14 
 G031.6972-0.1871 18h49m51.12s  -1d11m02.8s   40   19   22   28     1.02   103.99     6.96     7.51  far     7.51   Dunham+11 
 G032.0016-0.1987 18h50m26.90s  -0d55m07.0s   32   23  145   27     1.09    96.61     6.06     8.36  far     8.36   Wienen+12 
 G033.1345-0.0221 18h51m53.18s   0d10m12.7s   32   22   28   26     0.90   102.80     null     null  tan     7.12  Shirley+13 
 G033.2011+0.0194 18h51m51.60s   0d14m54.6s   33   19   51   25     0.86   101.20     null     null  tan     7.11  Shirley+13 
 G033.4196+0.1249 18h51m52.99s   0d29m27.6s   28   28  -16   28     0.71    83.10     5.22     8.97 near     5.22  Shirley+13 
 G033.4526-0.0810 18h52m40.58s   0d25m35.4s   37   28   -3   32     1.10   109.20     null     null  tan     7.09  Shirley+13 
 G033.6218-0.0335 18h52m48.96s   0d35m55.3s   32   23  100   27     0.93   103.60     null     null  tan     7.08  Shirley+13 
 G034.7391-0.1197 18h55m09.70s   1d33m13.3s   32   27  116   29     0.71    78.98     5.05     8.92 near     5.05   Wienen+12 
 G034.7798-0.5671 18h56m49.73s   1d23m08.9s   32   23   23   27     0.37    41.30     2.81    11.15 near     2.81  Shirley+13 
 G035.2006-0.7253 18h58m09.65s   1d41m16.8s   23   19  131   21     0.24    33.87     2.36    11.53 near     2.36   Wienen+12 
 G035.4440-0.0089 18h56m03.26s   2d13m53.4s   30   25   50   28     0.94    94.90     null     null  tan     6.92  Shirley+13 
 G043.1401-0.0592 19h10m25.66s   9d02m52.1s   24   21   44   23     1.33     5.90     0.45    11.96  far    11.96  Dempsey+14 
 G043.2256-0.0391 19h10m30.91s   9d07m58.1s   30   20    8   24     1.39     6.20     0.47    11.92  far    11.92 Csengeri+14 
 G045.4212+0.0838 19h14m12.31s  11d08m08.5s   33   19   51   25     0.92    55.50     4.31     7.62  far     7.62  Shirley+13 
 G045.5356+0.1411 19h14m12.89s  11d15m49.0s   29   28    2   28     0.98    58.60     4.72     7.18  far     7.18  Shirley+13 
 G048.8905-0.2649 19h22m07.13s  14d02m20.8s   27   27   94   27     0.73    67.27     null     null  tan     5.59 Csengeri+14 
 G049.0548-0.3340 19h22m41.38s  14d09m05.4s   32   19   75   25     0.68    65.24     null     null  tan     5.57 Csengeri+14 
 G049.2527-0.4106 19h23m21.24s  14d17m23.3s   26   24   21   25     0.67    66.07     null     null  tan     5.55   Wienen+12 
 G049.3228-0.3461 19h23m15.34s  14d22m55.2s   26   23   75   25     0.67    67.63     null     null  tan     5.54 Csengeri+14 
 G049.3538-0.3538 19h23m20.66s  14d24m20.5s   46   30   91   37     0.99    67.59     null     null  tan     5.54 Csengeri+14 
 G049.4011-0.2263 19h22m58.32s  14d30m27.4s   43   31   83   36     1.12    50.79     4.62     6.44  far     6.44 Csengeri+14 
 G049.4134-0.3537 19h23m27.62s  14d27m29.9s   30   22   10   26     0.70    63.90     null     null  tan     5.53  Shirley+13 
 G049.4739-0.2957 19h23m22.01s  14d32m20.4s   43   21  119   30     0.80    60.50     null     null  tan     5.52  Shirley+13 
 G049.4909-0.2857 19h23m21.82s  14d33m31.3s   26   19   57   22     0.59    61.53     null     null  tan     5.52 Csengeri+14 
 G049.5300-0.3478 19h23m39.96s  14d33m50.0s   37   29  132   33     0.88    57.78     null     null  tan     5.52   Wienen+12 
 G304.5990+0.3511 13h05m52.46s -62d28m26.4s   23   19  130   21     null     null     null     null null     null        null 
 G305.0943+0.2510 13h10m12.74s -62d32m31.2s   60   20   24   34     0.83   -39.94     4.73     5.04  far     5.04 Csengeri+14 
 G305.0955+0.0877 13h10m19.61s -62d42m17.3s   36   25   50   30     0.48   -34.47     3.30     6.48 near     3.30 Csengeri+14 
 G305.1293-0.0271 13h10m41.76s -62d49m00.5s   29   21   63   25     null     null     null     null null     null        null 
 G305.1543+0.0477 13h10m51.86s -62d44m25.1s   33   26  124   29     0.51   -36.75     3.66     6.13 near     3.66 Csengeri+14 
 G305.1721+0.0079 13h11m02.78s -62d46m43.0s   26   19  133   22     0.32   -32.49     3.01     6.78 near     3.01 Csengeri+14 
 G305.2350-0.0231 13h11m36.96s -62d48m16.6s   53   26   18   38     0.47   -28.43     2.53     7.28 near     2.53 Csengeri+14 
 G305.2581+0.3275 13h11m34.66s -62d27m11.9s   55   19   83   32     0.87   -39.31     4.23     5.59  far     5.59 Csengeri+14 
 G305.2719-0.0309 13h11m56.57s -62d48m34.6s   34   19   66   26     0.37   -32.19     2.96     6.86 near     2.96 Csengeri+14 
 G305.3187+0.3130 13h12m06.62s -62d27m46.8s   30   28   66   29     0.74   -40.26     4.59     5.23  far     5.23 Csengeri+14 
 G305.3834+0.2565 13h12m42.48s -62d30m50.8s   30   22  111   26     0.45   -36.50     3.56     6.29 near     3.56 Csengeri+14 
 G305.4126+0.2061 13h12m59.83s -62d33m42.8s   22   19  171   20     0.38   -38.49     3.94     5.91 near     3.94 Csengeri+14 
 G305.5476-0.0559 13h14m22.01s -62d48m40.7s   31   23  104   26     0.62   -41.50     null     null  tan     4.94 Csengeri+14 
 G305.5890+0.4609 13h14m19.54s -62d17m34.1s   39   28   98   33     1.02   -36.54     3.52     6.38  far     6.38 Csengeri+14 
 G307.6099-0.2937 13h32m32.21s -62d47m29.8s   25   21   56   23     0.80   -36.84     3.21     7.16  far     7.16 Csengeri+14 
 G311.2023+0.7226 14h00m32.95s -61d02m04.6s   23   19  134   21     null     null     null     null null     null        null 
 G317.3645+0.1283 14h48m45.65s -59d24m55.4s   32   32  147   32     0.48   -44.21     3.12     9.39 near     3.12 Csengeri+14 
 G317.3887+0.1195 14h48m57.72s -59d24m45.7s   28   19   42   23     0.32   -41.20     2.91     9.60 near     2.91  Purcell+12 
 G319.8307+0.7918 15h03m12.50s -57d41m26.9s   56   23    9   36     null     null     null     null null     null        null 
 G320.2512-0.1894 15h09m37.90s -58d20m09.2s   26   26   34   26     0.11   -11.42     0.85    12.22 near     0.85 Csengeri+14 
 G320.2715+0.2920 15h07m56.06s -57d54m33.5s   33   21  -16   26     0.28   -32.10     2.25    10.82 near     2.25  Jackson+08 
 G320.3385-0.1534 15h10m04.01s -58d15m38.5s   24   19   61   22     0.07    -8.95     0.68    12.41 near     0.68  Urquhart14 
 G326.2828-0.5924 15h47m43.22s -55d15m42.5s   38   29   84   33     0.64   -62.09     3.99    10.15 near     3.99 Csengeri+14 
 G326.4923+0.8820 15h42m37.99s -53d58m02.6s   32   24   55   28     0.37   -39.30     2.70    11.47 near     2.70  Jackson+08 
 G326.5654+0.1249 15h46m11.40s -54d31m22.4s   29   24   88   26     0.59   -74.55     4.69     9.49 near     4.69 Csengeri+14 
 G326.6123+0.8109 15h43m34.49s -53d57m04.7s   38   26  108   32     0.40   -36.70     2.55    11.64 near     2.55 Csengeri+14 
 G326.6950+0.5691 15h45m01.46s -54d05m33.4s   37   22  -24   29     0.40   -41.96     2.86    11.35 near     2.86 Csengeri+14 
 G326.8051-0.1112 15h48m29.74s -54d33m37.4s   47   26  132   35     0.62   -55.93     3.64    10.58 near     3.64 Csengeri+14 
 G326.8693+0.0720 15h48m03.53s -54d22m37.2s   48   21   25   32     0.51   -49.87     3.31    10.93 near     3.31 Csengeri+14 
 G326.9980-0.0159 15h49m07.58s -54d21m56.9s   32   24   59   28     0.52   -58.75     3.80    10.46 near     3.80 Csengeri+14 
 G327.0678-0.2901 15h50m40.85s -54d32m10.7s   62   24   22   38     0.72   -60.34     3.88    10.38 near     3.88 Csengeri+14 
 G327.1177-0.2953 15h50m58.25s -54d30m32.4s   45   28   40   35     0.65   -59.12     3.82    10.46 near     3.82 Csengeri+14 
 G327.2309-0.5041 15h52m29.09s -54d35m58.9s   40   32  -29   36     0.56   -48.50     3.23    11.06 near     3.23 Csengeri+14 
 G327.2585-0.6051 15h53m04.44s -54d39m37.8s   24   19   92   21     0.32   -46.54     3.12    11.17 near     3.12 Csengeri+14 
 G327.2927-0.1955 15h51m28.51s -54d19m16.7s   42   27   -8   33     0.64   -62.53     4.00    10.30 near     4.00 Csengeri+14 
 G327.9866-0.7124 15h57m23.90s -54d16m37.9s   24   21  118   22     1.24   -40.90     2.81    11.60  far    11.60  Jackson+08 
 G328.1434-0.1092 15h55m34.56s -53d42m52.2s   29   19   30   24     1.04   -88.73     5.46     8.98  far     8.98 Csengeri+14 
 G328.2075-0.5865 15h57m59.62s -54d02m18.2s   20   20  154   20     0.28   -42.59     2.91    11.54 near     2.91 Csengeri+14 
 G328.2188-0.5922 15h58m04.66s -54d02m07.4s   28   24   -2   26     0.38   -44.06     3.00    11.45 near     3.00 Csengeri+14 
 G328.2959-0.5493 15h58m17.30s -53d57m10.1s   30   19  -16   24     0.33   -41.83     2.87    11.59 near     2.87 Csengeri+14 
 G328.2972-0.5130 15h58m08.14s -53d55m27.1s   30   26  111   28     0.41   -43.83     2.98    11.48 near     2.98 Csengeri+14 
 G328.2988-0.5242 15h58m11.57s -53d55m54.5s   28   23   16   26     0.38   -43.85     2.99    11.48 near     2.99 Csengeri+14 
 G328.3188+0.4516 15h54m04.66s -53d10m15.2s   23   19   -8   21     0.57   -91.56     5.63     8.83 near     5.63 Csengeri+14 
 G328.3678-0.5589 15h58m42.17s -53d54m48.6s   48   19   95   30     null     null     null     null null     null        null 
 G328.4197+0.5845 15h54m01.97s -53d00m14.8s   30   25  131   27     0.84  -100.88     6.39     8.09 near     6.39 Csengeri+14 
 G329.2580-0.3135 16h02m09.46s -53d08m45.6s   34   27   10   30     0.67   -73.96     4.58    10.03 near     4.58 Csengeri+14 
 G329.3748-0.2846 16h02m36.98s -53d02m50.3s   36   22   75   28     0.63   -74.83     4.63    10.00 near     4.63 Csengeri+14 
 G330.8521-0.3510 16h10m08.18s -52d06m29.9s   29   19   32   23     0.45   -62.57     4.01    10.84 near     4.01 Csengeri+14 
 G331.0288-0.4308 16h11m19.97s -52d02m48.1s   48   25   24   35     0.69   -64.20     4.09    10.78 near     4.09 Csengeri+14 
 G331.0605-0.1660 16h10m18.91s -51d49m51.6s   42   24   66   32     0.84   -90.77     5.41     9.47 near     5.41 Csengeri+14 
 G331.2475-0.4493 16h12m27.14s -51d54m39.2s   56   23  -20   36     1.83   -70.59     4.41    10.50  far    10.50 Csengeri+14 
 G331.3466+0.1807 16h10m09.14s -51d22m55.9s   32   21   12   26     0.40   -45.67     3.15    11.77 near     3.15 Csengeri+14 
 G331.4942-0.2727 16h12m49.97s -51d36m47.5s   44   21   38   31     1.39   -96.56     5.70     9.24  far     9.24 Csengeri+14 
 G332.4947-0.1215 16h16m47.40s -50d48m47.9s   31   30   11   30     0.50   -50.13     3.42    11.66 near     3.42 Csengeri+14 
 G332.5244-0.6283 16h19m10.32s -51d09m20.2s   33   21   46   26     0.44   -50.77     3.45    11.63 near     3.45 Csengeri+14 
 G332.6826-0.0082 16h17m08.71s -50d36m04.3s   26   25    7   26     1.19   -97.38     5.68     9.42  far     9.42 Csengeri+14 
 G332.7154-0.6756 16h20m15.00s -51d03m18.7s   39   23   88   30     0.47   -46.19     3.22    11.89 near     3.22 Csengeri+14 
 G332.7393-0.6211 16h20m06.86s -50d59m58.6s   43   26    3   34     0.57   -50.44     3.44    11.67 near     3.44 Csengeri+14 
 G332.7570-0.4666 16h19m30.34s -50d52m37.9s   34   30  126   32     1.79   -53.10     3.58    11.54  far    11.54 Csengeri+14 
 G332.8975-0.5488 16h20m30.31s -50d50m12.8s   26   19  121   22     1.22   -56.22     3.74    11.39  far    11.39 Csengeri+14 
 G333.0138-0.5339 16h20m57.65s -50d44m40.2s   38   27  -29   32     1.79   -53.25     3.59    11.56  far    11.56 Csengeri+14 
 G333.0142-0.5213 16h20m54.41s -50d44m07.1s   35   28   50   31     1.74   -53.25     3.59    11.56  far    11.56 Csengeri+14 
 G333.0150-0.7511 16h21m56.28s -50d53m50.6s   36   30    6   33     0.59   -55.73     3.72    11.43 near     3.72 Csengeri+14 
 G333.0151-0.4964 16h20m48.00s -50d43m01.2s   47   26   56   35     0.64   -56.42     3.75    11.40 near     3.75 Urquhart+07 
 G333.1639-0.4413 16h21m13.22s -50d34m22.4s   32   19  -28   25     0.43   -52.57     3.56    11.61 near     3.56 Csengeri+14 
 G333.1700-0.4303 16h21m11.95s -50d33m39.2s   25   25   10   25     0.42   -50.77     3.47    11.70 near     3.47 Csengeri+14 
 G333.1797-0.3958 16h21m05.33s -50d31m46.6s   41   29    9   35     0.59   -50.54     3.46    11.71 near     3.46 Csengeri+14 
 G333.2418-0.5148 16h21m53.69s -50d34m12.0s   42   33   46   37     2.12   -48.86     3.38    11.80  far    11.80 Csengeri+14 
 G333.2770-0.4846 16h21m55.01s -50d31m25.3s   35   24   39   29     1.61   -55.62     3.72    11.46  far    11.46 Csengeri+14 
 G333.4489-0.1822 16h21m20.38s -50d11m17.9s   26   20  130   22     0.33   -43.95     3.12    12.08 near     3.12 Csengeri+14 
 G333.4800-0.2243 16h21m39.82s -50d11m46.0s   34   24   87   28     0.46   -49.44     3.41    11.80 near     3.41 Csengeri+14 
 G333.4826-0.2468 16h21m46.46s -50d12m36.7s   38   30   76   34     0.57   -50.40     3.46    11.75 near     3.46 Csengeri+14 
 G333.4974-0.1154 16h21m15.62s -50d06m24.1s   31   23   88   27     0.42   -45.89     3.23    11.98 near     3.23 Csengeri+14 
 G333.5081-0.2398 16h21m51.38s -50d11m13.9s   37   24   43   30     0.49   -49.10     3.40    11.82 near     3.40 Csengeri+14 
 G333.5685+0.0292 16h20m56.35s -49d57m14.4s   38   26   16   31     0.76   -84.91     5.08    10.14 near     5.08 Csengeri+14 
 G333.6425+0.3764 16h19m45.07s -49d39m18.7s   26   26   -5   26     0.33   -35.35     2.65    12.59 near     2.65 Csengeri+14 
 G333.6563+0.0587 16h21m11.81s -49d52m16.3s   38   29    6   33     1.63   -84.20     5.05    10.19  far    10.19 Csengeri+14 
 G333.6688-0.3480 16h23m02.57s -50d08m59.3s   29   19   59   24     0.39   -47.98     3.35    11.89 near     3.35 Csengeri+14 
 G333.6708-0.3575 16h23m05.64s -50d09m17.6s   36   25  111   30     0.49   -47.98     3.35    11.89 near     3.35 Csengeri+14 
 G333.6827-0.2555 16h22m41.69s -50d04m28.6s   58   24   66   37     0.60   -48.12     3.35    11.88 near     3.35 Csengeri+14 
 G333.6987-0.2122 16h22m34.42s -50d01m58.1s   58   32   51   43     0.69   -47.27     3.31    11.93 near     3.31 Csengeri+14 
 G333.7656+0.3477 16h20m25.01s -49d35m20.8s   46   31   11   38     2.34   -33.30     2.53    12.72  far    12.72  Jackson+08 
 G334.1747+0.0764 16h23m22.92s -49d29m29.8s   37   23   94   29     null     null     null     null null     null        null 
 G335.5915+0.1836 16h28m55.70s -48d24m03.2s   38   28  123   33     0.57   -50.14     3.54    11.94 near     3.54 Csengeri+14 
 G336.0895+0.0341 16h31m38.26s -48d08m30.8s   24   21   -3   23     null     null     null     null null     null        null 
 G336.4689-0.2023 16h34m13.27s -48d01m30.0s   47   22   19   32     0.32   -24.29     2.06    13.52 near     2.06 Csengeri+14 
 G336.7428+0.1078 16h33m58.22s -47d36m48.2s   36   28   26   32     1.68   -76.28     4.77    10.85  far    10.85      malt90 
 G336.7536-0.2204 16h35m27.02s -47d49m39.4s   68   27   -3   43     1.17   -96.90     5.60    10.02 near     5.60  Purcell+12 
 G336.8177+0.1268 16h34m11.30s -47d32m44.2s   32   24  115   28     1.44   -82.50     5.03    10.60  far    10.60 Csengeri+14 
 G336.8253+0.1397 16h34m09.77s -47d31m52.3s   34   20   70   26     1.34   -81.62     4.99    10.63  far    10.63 Csengeri+14 
 G336.8315+0.1307 16h34m13.61s -47d31m57.7s   32   19    9   25     1.30   -79.92     4.93    10.70  far    10.70 Csengeri+14 
 G337.1468-0.0918 16h36m27.53s -47d27m01.1s   30   26   63   28     null     null     null     null null     null        null 
 G337.1617+0.1113 16h35m37.87s -47d18m09.4s   45   27  112   35     1.86   -73.89     4.69    10.98  far    10.98 Csengeri+14 
 G337.2059-0.0742 16h36m37.03s -47d23m41.3s   38   20   64   27     1.47   -67.24     4.41    11.26  far    11.26 Csengeri+14 
 G337.2860+0.0083 16h36m34.46s -47d16m48.0s   48   24    0   34     0.98  -105.80     5.95     9.73 near     5.95 Csengeri+14 
 G337.3223-0.3726 16h38m23.28s -47d30m29.9s   26   22  105   24     null     null     null     null null     null        null 
 G337.3478-0.1584 16h37m32.90s -47d20m46.0s   21   20  154   21     1.12   -72.66     4.65    11.04  far    11.04 Csengeri+14 
 G337.5371-0.1728 16h38m21.48s -47d12m54.0s   37   27  117   32     null     null     null     null null     null        null 
 G337.5807-0.0807 16h38m07.58s -47d07m15.6s   33   21   88   27     null     null     null     null null     null        null 
 G337.6682-0.0430 16h38m18.29s -47d01m50.9s   38   24   68   30     null     null     null     null null     null        null 
 G337.7195+0.0645 16h38m02.23s -46d55m14.9s   30   21  100   25     1.33   -75.23     4.77    10.96  far    10.96 Csengeri+14 
 G337.7207+0.0436 16h38m07.99s -46d56m01.7s   38   26   -5   31     null     null     null     null null     null        null 
 G337.8120+0.0086 16h38m38.54s -46d53m21.5s   30   23  118   26     1.14  -123.32     6.69     9.05  far     9.05 Csengeri+14 
 G337.9882+0.0237 16h39m15.82s -46d44m52.4s   31   31  -10   31     1.85   -45.75     3.44    12.32  far    12.32 Csengeri+14 
 G338.0360-0.0429 16h39m44.35s -46d45m23.0s   48   33   45   40     null     null     null     null null     null        null 
 G338.0911-0.1493 16h40m25.06s -46d47m09.2s   35   26  122   30     null     null     null     null null     null        null 
 G338.1464+0.1094 16h39m30.26s -46d34m22.1s   38   27  -21   32     null     null     null     null null     null        null 
 G338.3843+0.0118 16h40m50.81s -46d27m34.6s   43   25  125   33     2.03   -39.18     3.10    12.70  far    12.70 Csengeri+14 
 G338.4460-0.0064 16h41m09.77s -46d25m31.4s   28   21   18   24     1.42   -49.17     3.64    12.17  far    12.17 Csengeri+14 
 G338.4598+0.0239 16h41m05.02s -46d23m42.0s   45   28   86   36     2.20   -41.02     3.21    12.60  far    12.60 Csengeri+14 
 G338.6209+0.0228 16h41m42.34s -46d16m29.3s   40   24    6   31     2.07   -23.00     2.08    13.75  far    13.75  Purcell+12 
 G338.7851+0.4767 16h40m22.18s -45d51m05.0s   36   31   32   33     1.83   -64.56     4.38    11.47  far    11.47  Purcell+12 
 G338.8045+0.0889 16h42m07.08s -46d05m35.5s   30   24   53   27     null     null     null     null null     null        null 
 G338.8688-0.4796 16h44m50.69s -46d25m03.0s   32   23   71   27     0.39   -36.51     2.98    12.88 near     2.98 Csengeri+14 
 G338.9293-0.0802 16h43m19.58s -46d06m37.4s   35   31  123   33     0.56   -46.13     3.52    12.35 near     3.52 Csengeri+14 
 G339.0510-0.1841 16h44m14.35s -46d05m11.4s   26   21   53   23     1.06  -115.92     6.33     9.54  far     9.54 Csengeri+14 
 G339.2067-0.6594 16h46m54.55s -46d16m40.1s   40   28  120   33     2.01   -41.93     3.31    12.58  far    12.58 Csengeri+14 
 G339.2580-0.0069 16h44m14.83s -45d48m50.8s   35   26  101   30     0.87  -105.91     5.97     9.93 near     5.97  Purcell+12 
 G339.3148+0.2296 16h43m26.21s -45d36m58.3s   44   33  128   38     2.08   -70.04     4.64    11.26  far    11.26 Csengeri+14 
 G339.3645-0.1812 16h45m24.24s -45d50m49.9s   32   19  121   25     null     null     null     null null     null        null 
 G339.8827-0.5784 16h49m03.82s -45d42m32.8s   22   22   48   22     null     null     null     null null     null        null 
 G339.9677-0.1632 16h47m33.84s -45d22m35.4s   44   26   54   33     0.48   -35.71     3.01    12.96 near     3.01 Csengeri+14 
 G340.2060-0.0496 16h47m56.71s -45d07m16.3s   36   28   32   32     1.47  -121.27     6.52     9.47  far     9.47 Csengeri+14 
 G340.2230-0.1681 16h48m31.27s -45d11m04.6s   34   27   56   30     1.75   -52.80     3.94    12.06  far    12.06  Jackson+08 
 G340.2401-0.1581 16h48m32.42s -45d09m54.0s   26   19   13   22     1.29   -52.19     3.91    12.09  far    12.09 Csengeri+14 
 G340.2545-0.2261 16h48m53.33s -45d11m52.1s   51   21   -7   33     1.97   -47.11     3.66    12.34  far    12.34 Csengeri+14 
 G340.2664-0.1570 16h48m37.90s -45d08m39.1s   34   29  -40   31     1.82   -51.61     3.89    12.11  far    12.11 Csengeri+14 
 G340.2841-0.4013 16h49m45.55s -45d17m15.4s   26   20  145   23     1.36   -50.46     3.83    12.17  far    12.17 Csengeri+14 
 G340.3736-0.3904 16h50m02.26s -45d12m42.8s   32   25   73   28     0.47   -43.39     3.48    12.54 near     3.48 Csengeri+14 
 G341.0096-0.3595 16h52m11.76s -44d42m08.6s   39   33   64   36     0.63   -44.52     3.59    12.49 near     3.59 Csengeri+14 
 G341.1806-0.2769 16h52m26.88s -44d31m04.4s   36   19  121   26     0.45   -44.11     3.58    12.51 near     3.58 Csengeri+14 
 G341.7206+0.0591 16h52m54.55s -43d53m14.3s   26   21   79   23     1.35   -51.71     4.01    12.13  far    12.13 Csengeri+14 
 G344.0948-0.6416 17h04m00.41s -42d27m38.5s   47   30   96   37     0.48   -25.58     2.68    13.67 near     2.68 Csengeri+14 
 G344.1469-0.6158 17h04m04.03s -42d24m13.3s   39   29   21   34     0.42   -23.75     2.54    13.81 near     2.54 Csengeri+14 
 G345.4240-0.9156 17h09m29.38s -41d33m49.7s   35   28   33   31     null     null     null     null null     null        null 
 G345.5554+0.0239 17h05m54.53s -40d53m43.4s   47   40   21   43     0.43   -16.66     2.06    14.40 near     2.06 Csengeri+14 
 G347.6622+0.2264 17h11m37.75s -39d05m04.2s   37   23   35   29     1.47   -93.80     6.12    10.48  far    10.48 Csengeri+14 
 G347.6783+0.2039 17h11m46.32s -39d05m05.3s   49   22  137   32     1.72   -73.14     5.52    11.09  far    11.09 Csengeri+14 
 G349.1665+0.1308 17h16m31.54s -37d55m14.2s   40   31   75   35     1.93   -60.68     5.30    11.40  far    11.40 Csengeri+14 
 G349.1770+0.1247 17h16m34.90s -37d54m56.2s   37   31   49   34     1.88   -60.68     5.30    11.40  far    11.40 Csengeri+14 
 G349.1823+0.0645 17h16m50.76s -37d56m46.3s   41   26  111   33     null     null     null     null null     null        null 
 G350.4475+0.8777 17h17m11.50s -36d26m37.7s   42   26   50   33     null     null     null     null null     null        null 
 G350.7599+0.7918 17h18m26.09s -36d14m17.5s   40   26    9   32     0.17    -4.98     1.07    15.71 near     1.07 Csengeri+14 
 G350.7733+0.7956 17h18m27.48s -36d13m30.0s   40   23  146   30     0.15    -4.93     1.06    15.72 near     1.06 Csengeri+14 
 G350.7947+0.9075 17h18m03.94s -36d08m35.2s   33   21  109   26     null     null     null     null null     null        null 
 G350.8162+0.5146 17h19m43.32s -36d21m04.3s   33   27  -19   30     2.43    -0.41     0.10    16.68  far    16.68 Csengeri+14 
 G350.9224+0.7443 17h19m05.42s -36d07m57.0s   38   24  120   30     0.13    -4.10     0.91    15.88 near     0.91  Jackson+08 
 G350.9730+0.5488 17h20m01.66s -36d12m11.2s   54   38  142   45     null     null     null     null null     null        null 
 G351.0167+0.7356 17h19m23.62s -36d03m37.1s   39   28   -1   33     0.15    -4.30     0.96    15.83 near     0.96 Csengeri+14 
 G351.1314+0.7709 17h19m34.54s -35d56m46.0s   32   32   96   32     2.42    -5.58     1.22    15.58  far    15.58 Csengeri+14 
 G351.1402+0.7551 17h19m39.86s -35d56m52.4s   50   20   62   31     2.33    -5.86     1.27    15.53  far    15.53 Csengeri+14 
 G351.1414+0.7764 17h19m34.90s -35d56m04.9s   35   19   59   26     1.95    -6.06     1.31    15.49  far    15.49 Csengeri+14 
 G351.1438+0.6599 17h20m03.65s -35d59m57.8s   30   22  105   26     1.95     null     1.31    15.49  far    15.49        null 
 G351.1510+0.7656 17h19m39.14s -35d55m58.8s   40   19   73   27     2.01    -6.63     1.41    15.38  far    15.38 Csengeri+14 
 G351.1588+0.7490 17h19m44.52s -35d56m10.0s   36   19   71   26     1.92    -7.59     1.58    15.22  far    15.22 Csengeri+14 
 G351.1734+0.6330 17h20m15.19s -35d59m26.2s   40   30   40   35     2.69    -4.30     0.97    15.83  far    15.83 Csengeri+14 
 G351.1785+0.6452 17h20m13.08s -35d58m45.8s   44   29   -8   36     2.76    -4.30     0.97    15.83  far    15.83 Csengeri+14 
 G351.1821+0.5734 17h20m31.20s -36d01m03.0s   58   35   98   45     3.43    -4.73     1.06    15.74  far    15.74 Csengeri+14 
 G351.1914+0.5841 17h20m30.14s -36d00m13.3s   60   19  128   34     2.59    -4.73     1.06    15.74  far    15.74 Csengeri+14 
 G351.2427+0.5295 17h20m52.13s -35d59m34.1s   30   25   70   27     null     null     null     null null     null        null 
 G351.4659+0.6821 17h20m52.70s -35d43m20.6s   48   27  -34   36     0.11    -2.67     0.65    16.16 near     0.65 Csengeri+14 
