|   Seq |             Name |       ra |      dec | amaj | amin |  PA | FWHM |   Sp |  Sint |   S_N | nYSOs | nMIPS | nSIMBAD | nSF |
|   866 | G326.9425-0.1679 |   237.37 | -54.5192 |   40 |   24 | 141 |   31 |  0.6 |  1.58 |  8.02 |     0 |     0 |       0 |   0 |
|   871 | G326.9770-0.0855 | 237.3279 | -54.4334 |   33 |   23 |  92 |   28 | 0.74 |  1.52 | 10.47 |     0 |     0 |       0 |   0 |
|   875 | G326.9980-0.0159 | 237.2816 | -54.3658 |   32 |   24 |  59 |   28 | 0.65 |  1.37 |  9.22 |     0 |     0 |       0 |   0 |
|   876 | G326.9994-0.0583 | 237.3289 | -54.3981 |   38 |   35 |  89 |   37 | 0.53 |  1.93 |   7.5 |     0 |     0 |       0 |   0 |
|   885 | G327.0505+0.0319 | 237.3011 | -54.2958 |   50 |   31 | 102 |   40 | 0.72 |  3.06 |  9.59 |     0 |     0 |       0 |   0 |
|   888 | G327.0678-0.2901 | 237.6702 | -54.5363 |   62 |   24 |  22 |   38 | 0.53 |  2.12 |  7.24 |     0 |     0 |       0 |   0 |
|   891 | G327.1177-0.2953 | 237.7427 |  -54.509 |   45 |   28 |  40 |   35 | 0.63 |  2.12 |  8.52 |     0 |     0 |       0 |   0 |
|   907 | G327.2309-0.5041 | 238.1212 | -54.5997 |   40 |   32 | -29 |   36 | 0.79 |  2.74 | 10.67 |     0 |     0 |       0 |   0 |
|   911 | G327.2585-0.6051 | 238.2685 | -54.6605 |   24 |   19 |  92 |   21 | 0.53 |  0.64 |  6.68 |     0 |     0 |       0 |   0 |
|   917 | G327.2927-0.1955 | 237.8688 | -54.3213 |   42 |   27 |  -8 |   33 | 0.63 |  1.89 |   7.8 |     0 |     0 |       0 |   0 |
|   918 | G327.2970-0.5440 |  238.253 | -54.5888 |   29 |   19 | 144 |   24 | 2.35 |  3.53 | 19.67 |     0 |     0 |       0 |   0 |
|   921 | G327.3059-0.5257 | 238.2451 |  -54.569 |   38 |   19 |  78 |   27 | 0.81 |  1.58 |  9.23 |     0 |     0 |       0 |   0 |
|   922 | G327.3062-0.5422 | 238.2633 | -54.5816 |   32 |   31 |  14 |   31 | 3.51 |  9.43 | 33.92 |     0 |     0 |       0 |   0 |
|   923 | G327.3087-0.5596 | 238.2857 | -54.5935 |   24 |   20 | 101 |   22 | 1.96 |  2.55 | 17.33 |     0 |     0 |       0 |   0 |
|   925 | G327.3119-0.5727 | 238.3044 | -54.6016 |   30 |   20 | 100 |   24 |  1.2 |  1.91 | 12.58 |     0 |     0 |       0 |   0 |
|   944 | G327.5701-0.8580 | 238.9622 | -54.6567 |   28 |   19 | 148 |   23 |  0.8 |  1.16 |  9.41 |     0 |     0 |       0 |   0 |
|   953 | G327.6394-0.9187 | 239.1214 | -54.6587 |   45 |   26 |  52 |   34 | 0.56 |  1.76 |  6.77 |     0 |     0 |       0 |   0 |
|   956 | G327.6862+0.5774 | 237.5651 | -53.4727 |   43 |   21 |  97 |   30 | 0.53 |  1.32 |  6.09 |     0 |     0 |       0 |   0 |
|   958 | G327.7099-0.3956 | 238.6385 | -54.2118 |   38 |   26 | 134 |   31 | 1.75 |  4.68 | 22.17 |     0 |     0 |       0 |   0 |
|   960 | G327.7224-0.3940 | 238.6532 | -54.2026 |   32 |   26 |  71 |   29 | 1.16 |  2.68 | 14.39 |     0 |     0 |       0 |   0 |
|   962 | G327.7322-0.3876 | 238.6592 | -54.1914 |   43 |   27 |  16 |   34 | 2.73 |  8.57 | 31.76 |     0 |     0 |       0 |   0 |
|   964 | G327.7381-0.3942 | 238.6741 | -54.1927 |   20 |   20 | 131 |   20 |  0.7 |  0.75 |  8.87 |     0 |     0 |       0 |   0 |
|   966 | G327.7548-0.3549 | 238.6532 | -54.1518 |   26 |   26 |  96 |   26 | 0.53 |  1.01 |  6.48 |     0 |     0 |       0 |   0 |
|   968 | G327.7652-0.3477 |  238.659 | -54.1396 |   45 |   25 | 146 |   34 | 2.74 |   8.4 | 34.87 |     0 |     0 |       0 |   0 |
|   969 | G327.7780-0.6621 | 239.0203 |  -54.373 |   22 |   22 |  59 |   22 | 0.73 |  0.98 |  8.94 |     0 |     0 |       0 |   0 |
|   975 | G327.8235-0.6502 |  239.067 | -54.3346 |   30 |   28 |  39 |   29 | 1.51 |  3.46 |  19.1 |     0 |     0 |       0 |   0 |
|   984 | G327.9065+0.1573 | 238.2989 | -53.6601 |   37 |   21 | 115 |   28 | 0.65 |  1.34 |  8.06 |     0 |     0 |       0 |   0 |
|   989 | G327.9767-0.0911 | 238.6576 |  -53.807 |   33 |   22 |  -5 |   26 | 0.54 |  1.02 |  6.43 |     0 |     0 |       0 |   0 |
|   991 | G327.9866-0.7124 | 239.3496 | -54.2772 |   24 |   21 | 118 |   22 | 0.55 |  0.75 |  7.01 |     0 |     0 |       0 |   0 |
|   999 | G328.0577+0.2985 | 238.3449 |  -53.455 |   28 |   24 |  30 |   26 | 0.78 |  1.46 |  8.42 |     0 |     0 |       0 |   0 |
|  1011 | G328.1434-0.1092 |  238.894 | -53.7145 |   29 |   19 |  30 |   24 | 0.54 |  0.82 |  6.37 |     0 |     0 |       0 |   0 |
|  1016 | G328.1943-0.5575 | 239.4494 | -54.0248 |   43 |   19 | -17 |   29 |  0.9 |  2.01 | 10.11 |     0 |     0 |       0 |   0 |
|  1017 | G328.1944-0.4943 | 239.3801 | -53.9765 |   31 |   22 |  12 |   26 | 0.66 |  1.22 |  7.22 |     0 |     0 |       0 |   0 |
|  1019 | G328.2025-0.4650 | 239.3584 |  -53.949 |   32 |   21 |  86 |   26 |  0.9 |  1.64 |  9.86 |     0 |     0 |       0 |   0 |
|  1020 | G328.2075-0.5865 | 239.4984 | -54.0384 |   20 |   20 | 154 |   20 | 0.64 |  0.69 |  6.63 |     0 |     0 |       0 |   0 |
|  1021 | G328.2088-0.5543 | 239.4647 |  -54.013 |   39 |   34 | -19 |   37 | 0.97 |  3.51 | 10.56 |     0 |     0 |       0 |   0 |
|  1022 | G328.2188-0.5922 | 239.5194 | -54.0354 |   28 |   24 |  -2 |   26 | 0.84 |  1.53 |  8.81 |     0 |     0 |       0 |   0 |
|  1025 | G328.2302-0.5422 | 239.4792 | -53.9899 |   31 |   19 | 153 |   24 | 1.07 |  1.72 |  9.81 |     0 |     0 |       0 |   0 |
|  1027 | G328.2409-0.5419 | 239.4928 | -53.9828 |   22 |   19 |  30 |   21 | 0.67 |  0.77 |  5.95 |     0 |     0 |       0 |   0 |
|  1029 | G328.2473-0.5293 | 239.4872 |  -53.969 |   24 |   19 |   8 |   22 | 0.82 |  1.04 |  7.37 |     0 |     0 |       0 |   0 |
|  1033 | G328.2682-0.5369 | 239.5225 | -53.9613 |   51 |   20 | 125 |   32 | 0.97 |  2.63 |  9.72 |     0 |     0 |       0 |   0 |
|  1034 | G328.2781-0.5505 | 239.5504 | -53.9652 |   25 |   19 |  82 |   22 | 0.55 |  0.71 |  5.66 |     0 |     0 |       0 |   0 |
|  1038 | G328.2959-0.5493 | 239.5721 | -53.9528 |   30 |   19 | -16 |   24 | 0.56 |  0.88 |  6.07 |     0 |     0 |       0 |   0 |
|  1039 | G328.2972-0.5130 | 239.5339 | -53.9242 |   30 |   26 | 111 |   28 | 0.58 |  1.24 |  6.36 |     0 |     0 |       0 |   0 |
|  1040 | G328.2987+0.4468 | 238.4986 | -53.1873 |   23 |   23 |  92 |   23 | 0.58 |  0.82 |  6.55 |     0 |     0 |       0 |   0 |
|  1041 | G328.2988-0.5242 | 239.5482 | -53.9318 |   28 |   23 |  16 |   26 | 0.76 |  1.34 |  8.09 |     0 |     0 |       0 |   0 |
|  1048 | G328.3188+0.4516 | 238.5194 | -53.1709 |   23 |   19 |  -8 |   21 | 0.55 |  0.66 |  5.92 |     0 |     0 |       0 |   0 |
|  1052 | G328.3678-0.5589 | 239.6757 | -53.9135 |   48 |   19 |  95 |   30 | 0.55 |  1.37 |   6.3 |     0 |     0 |       0 |   0 |
|  1057 | G328.4197+0.5845 | 238.5082 | -53.0041 |   30 |   25 | 131 |   27 | 0.77 |  1.53 |  9.08 |     0 |     0 |       0 |   0 |
|  1067 | G328.5841-0.5326 |  239.925 | -53.7528 |   33 |   19 |  82 |   25 | 1.08 |  1.86 | 12.18 |     0 |     0 |       0 |   0 |
|  1072 | G328.6567+0.8594 |  238.521 | -52.6413 |   30 |   19 |  82 |   24 | 0.55 |  0.83 |  5.89 |     0 |     0 |       0 |   0 |
|  1078 | G328.8010+0.6292 | 238.9468 | -52.7262 |   40 |   21 |  84 |   29 | 2.22 |  5.05 | 17.47 |     0 |     0 |       0 |   0 |
|  1088 | G328.9572+0.5756 | 239.2011 | -52.6669 |   22 |   22 |  52 |   22 | 0.62 |  0.84 |   6.5 |     0 |     0 |       0 |   0 |
|  1092 | G328.9906+0.5736 | 239.2454 | -52.6469 |   30 |   19 |  94 |   24 | 0.59 |  0.92 |  6.42 |     0 |     0 |       0 |   0 |
|  1097 | G329.0746-0.3120 | 240.3068 | -53.2653 |   33 |   19 | -10 |   25 | 0.54 |  0.92 |  6.24 |     0 |     0 |       0 |   0 |
|  1105 | G329.2580-0.3135 | 240.5394 |  -53.146 |   34 |   27 |  10 |   30 | 0.51 |  1.25 |  5.53 |     0 |     0 |       0 |   0 |
|  1106 | G329.2724+0.1157 |   240.09 | -52.8125 |   27 |   24 |  67 |   25 | 1.03 |   1.8 | 11.84 |     0 |     0 |       0 |   0 |
|  1108 | G329.2896-0.3872 |   240.66 | -53.1806 |   34 |   25 | -32 |   29 | 0.59 |  1.34 |  6.38 |     0 |     0 |       0 |   0 |
|  1112 | G329.3410+0.1278 | 240.1628 | -52.7584 |   30 |   24 | 104 |   26 | 3.32 |  6.29 | 32.85 |     0 |     0 |       0 |   0 |
|  1114 | G329.3464+0.1439 | 240.1521 | -52.7428 |   39 |   20 | 107 |   28 | 0.71 |  1.55 |  7.36 |     0 |     0 |       0 |   0 |
|  1115 | G329.3748-0.2846 | 240.6541 | -53.0473 |   36 |   22 |  75 |   28 | 0.52 |  1.15 |  6.55 |     0 |     0 |       0 |   0 |
|  1117 | G329.4033+0.3661 | 239.9841 | -52.5374 |   38 |   19 |  98 |   27 | 0.76 |   1.5 |  8.16 |     0 |     0 |       0 |   0 |
|  1119 | G329.4117-0.4546 | 240.8871 | -53.1505 |   28 |   20 |  56 |   24 | 0.99 |  1.49 | 11.96 |     0 |     0 |       0 |   0 |
|  1121 | G329.4161-0.1616 |  240.571 | -52.9276 |   31 |   19 |  79 |   24 | 1.05 |  1.69 | 13.18 |     0 |     0 |       0 |   0 |
|  1124 | G329.4550+0.1786 | 240.2502 | -52.6454 |   27 |   22 | 109 |   24 | 0.64 |  1.03 |  7.37 |     0 |     0 |       0 |   0 |
|  1135 | G329.5375+0.4229 |   240.09 | -52.4067 |   30 |   19 |  96 |   24 | 0.79 |  1.22 |   9.1 |     0 |     0 |       0 |   0 |
|  1144 | G329.6824+0.1446 | 240.5691 | -52.5217 |   31 |   26 |  50 |   29 | 0.59 |  1.32 |  8.63 |     0 |     0 |       0 |   0 |
|  1173 | G330.3008-0.4017 | 241.9252 | -52.5181 |   38 |   23 | 101 |   29 | 0.65 |  1.54 | 10.28 |     0 |     0 |       0 |   0 |
|  1182 | G330.5593-0.1149 | 241.9228 |  -52.132 |   38 |   26 |  88 |   32 | 0.57 |  1.55 |  8.64 |     0 |     0 |       0 |   0 |
|  1186 | G330.6734-0.3746 | 242.3459 | -52.2467 |   35 |   27 | 119 |   31 | 1.23 |  3.15 | 18.08 |     0 |     0 |       0 |   0 |
|  1187 | G330.6773-0.4035 | 242.3825 | -52.2654 |   34 |   23 |   9 |   28 | 2.56 |  5.44 | 37.57 |     0 |     0 |       0 |   0 |
|  1199 | G330.8521-0.3510 | 242.5341 | -52.1083 |   29 |   19 |  32 |   23 |  0.8 |  1.19 |  12.8 |     0 |     0 |       0 |   0 |
|  1200 | G330.8666-0.3510 | 242.5515 | -52.0985 |   29 |   21 |  -2 |   25 |  0.9 |   1.5 | 12.64 |     0 |     0 |       0 |   0 |
|  1201 | G330.8743-0.3563 | 242.5665 | -52.0971 |   37 |   26 |  68 |   31 |  1.5 |  3.96 |  15.2 |     0 |     0 |       0 |   0 |
|  1210 | G330.9373+0.1953 | 242.0375 | -51.6482 |   34 |   28 | 131 |   31 | 0.51 |  1.33 |  8.48 |     0 |     0 |       0 |   0 |
|  1211 | G330.9377-0.4074 | 242.6987 | -52.0916 |   25 |   22 |  58 |   24 | 0.54 |  0.82 |  8.14 |     0 |     0 |       0 |   0 |
|  1216 | G330.9572-0.1907 |  242.483 | -51.9192 |   34 |   19 | 161 |   25 | 2.23 |  3.86 | 15.01 |     0 |     0 |       0 |   0 |
|  1217 | G330.9590-0.2733 |  242.576 | -51.9787 |   28 |   25 |  55 |   26 | 2.11 |  3.92 | 31.57 |     0 |     0 |       0 |   0 |
|  1222 | G331.0107-0.0976 | 242.4445 | -51.8145 |   43 |   43 |  83 |   43 | 0.59 |  2.93 |  9.01 |     0 |     0 |       0 |   0 |
|  1223 | G331.0184-0.4331 | 242.8234 | -52.0555 |   31 |   21 |   3 |   25 | 0.51 |  0.89 |  7.86 |     0 |     0 |       0 |   0 |
|  1227 | G331.0288-0.4308 | 242.8332 | -52.0467 |   48 |   25 |  24 |   35 | 1.35 |  4.37 | 20.67 |     0 |     0 |       0 |   0 |
|  1229 | G331.0330-0.1927 | 242.5753 | -51.8693 |   45 |   30 | -16 |   37 | 0.71 |  2.59 | 11.88 |     0 |     0 |       0 |   0 |
|  1231 | G331.0364-0.4387 | 242.8511 | -52.0473 |   28 |   24 | 102 |   26 | 0.53 |  0.98 |  8.09 |     0 |     0 |       0 |   0 |
|  1233 | G331.0455-0.4230 | 242.8445 | -52.0296 |   36 |   22 | -15 |   28 | 0.51 |  1.07 |  7.49 |     0 |     0 |       0 |   0 |
|  1240 | G331.0605-0.1660 | 242.5788 |  -51.831 |   42 |   24 |  66 |   32 | 0.94 |  2.56 | 14.06 |     0 |     0 |       0 |   0 |
|  1252 | G331.1242-0.5132 | 243.0379 | -52.0418 |   22 |   19 |  27 |   21 | 0.63 |  0.73 |   9.4 |     0 |     0 |       0 |   0 |
|  1258 | G331.1288-0.4939 | 243.0221 | -52.0246 |   31 |   28 |   1 |   30 | 1.12 |  2.68 | 16.82 |     0 |     0 |       0 |   0 |
|  1262 | G331.1335-0.4831 | 243.0156 | -52.0135 |   46 |   32 |  66 |   38 | 3.16 | 12.55 | 46.04 |     0 |     0 |       0 |   0 |
|  1265 | G331.1356-0.5241 | 243.0637 |  -52.042 |   38 |   24 |  79 |   30 | 2.07 |  5.19 | 28.93 |     0 |     0 |       0 |   0 |
|  1268 | G331.1410-0.2431 |  242.759 | -51.8328 |   46 |   19 |  47 |   30 | 0.75 |   1.8 | 10.85 |     0 |     0 |       0 |   0 |
|  1273 | G331.1618-0.4629 | 243.0268 | -51.9794 |   40 |   35 | 133 |   37 | 2.48 |  9.31 |  33.1 |     0 |     0 |       0 |   0 |
|  1276 | G331.1804-0.4597 | 243.0452 | -51.9643 |   35 |   22 |  19 |   27 | 1.26 |  2.57 | 20.15 |     0 |     0 |       0 |   0 |
|  1290 | G331.2422-0.2010 | 242.8325 | -51.7331 |   32 |   29 | -13 |   30 | 0.73 |  1.82 | 11.82 |     0 |     0 |       0 |   0 |
|  1291 | G331.2475-0.4493 | 243.1131 | -51.9109 |   56 |   23 | -20 |   36 | 0.63 |  2.17 | 10.18 |     0 |     0 |       0 |   0 |
|  1301 | G331.3144-0.3202 | 243.0491 | -51.7709 |   40 |   27 | -28 |   33 | 0.69 |  2.04 | 10.99 |     0 |     0 |       0 |   0 |
|  1307 | G331.3279-0.3880 | 243.1401 | -51.8111 |   29 |   29 |   4 |   29 | 0.65 |  1.51 | 10.51 |     0 |     0 |       0 |   0 |
|  1318 | G331.3466+0.1807 | 242.5381 | -51.3822 |   32 |   21 |  12 |   26 | 0.66 |  1.18 |  11.4 |     0 |     0 |       0 |   0 |
|  1320 | G331.3519-0.3409 | 243.1162 | -51.7604 |   28 |   24 | 121 |   26 | 0.76 |  1.43 |  12.9 |     0 |     0 |       0 |   0 |
|  1323 | G331.3665-0.0220 | 242.7827 | -51.5173 |   30 |   30 |  24 |   30 | 0.56 |  1.35 |   8.7 |     0 |     0 |       0 |   0 |
|  1350 | G331.4298-0.3658 | 243.2355 | -51.7251 |   34 |   30 |  40 |   32 | 0.66 |  1.82 | 10.24 |     0 |     0 |       0 |   0 |
|  1352 | G331.4328-0.2648 | 243.1273 | -51.6495 |   33 |   26 | 112 |   30 | 0.62 |  1.48 | 10.58 |     0 |     0 |       0 |   0 |
|  1371 | G331.4900-0.0905 | 243.0028 | -51.4832 |   29 |   19 |  60 |   23 | 0.79 |  1.17 | 11.79 |     0 |     0 |       0 |   0 |
|  1374 | G331.4942-0.2727 | 243.2082 | -51.6132 |   44 |   21 |  38 |   31 | 0.52 |  1.33 |   8.6 |     0 |     0 |       0 |   0 |
|  1376 | G331.4956-0.0794 | 242.9972 | -51.4713 |   31 |   19 | 134 |   24 | 1.18 |   1.9 | 15.34 |     0 |     0 |       0 |   0 |
|  1377 | G331.5002-0.1044 | 243.0299 | -51.4864 |   39 |   23 |  16 |   30 | 1.81 |  4.41 | 26.94 |     0 |     0 |       0 |   0 |
|  1380 | G331.5110+0.2007 | 242.7093 | -51.2558 |   31 |   26 |  41 |   29 | 0.62 |  1.38 | 10.39 |     0 |     0 |       0 |   0 |
|  1383 | G331.5214-0.0796 | 243.0276 | -51.4538 |   32 |   29 | 114 |   30 | 2.92 |  7.37 | 39.18 |     0 |     0 |       0 |   0 |
|  1384 | G331.5218-0.1001 | 243.0506 | -51.4685 |   28 |   20 |  69 |   24 | 1.44 |  2.18 | 21.99 |     0 |     0 |       0 |   0 |
|  1387 | G331.5313-0.1003 | 243.0619 | -51.4622 |   56 |   25 |  -4 |   37 | 3.59 | 13.53 | 50.35 |     0 |     0 |       0 |   0 |
|  1388 | G331.5341-0.0791 | 243.0419 | -51.4447 |   36 |   22 |  48 |   28 | 0.57 |  1.26 |  8.08 |     0 |     0 |       0 |   0 |
|  1390 | G331.5461-0.0922 | 243.0703 | -51.4461 |   32 |   19 | 156 |   25 | 0.87 |  1.45 | 12.65 |     0 |     0 |       0 |   0 |
|  1395 | G331.5525-0.1373 | 243.1273 | -51.4746 |   35 |   19 | 107 |   26 | 0.62 |  1.12 |  8.26 |     0 |     0 |       0 |   0 |
|  1397 | G331.5559-0.0697 | 243.0572 |  -51.423 |   32 |   22 |  38 |   27 | 1.08 |  2.14 | 14.91 |     0 |     0 |       0 |   0 |
|  1416 | G331.6640-0.1602 | 243.2829 | -51.4149 |   36 |   22 |  -4 |   28 | 0.52 |  1.14 |  8.21 |     0 |     0 |       0 |   0 |
|  1419 | G331.6808-0.0308 | 243.1605 | -51.3091 |   36 |   25 |  14 |   30 | 1.03 |  2.46 | 16.73 |     0 |     0 |       0 |   0 |
|  1478 | G332.1297-0.4471 | 244.1395 | -51.3011 |   34 |   23 | -28 |   28 | 0.52 |  1.11 |  8.51 |     0 |     0 |       0 |   0 |
|  1510 | G332.2412-0.0439 | 243.8227 |  -50.933 |   32 |   27 |  34 |   30 | 2.25 |  5.32 | 36.89 |     0 |     0 |       0 |   0 |
|  1518 | G332.2873-0.0940 | 243.9305 | -50.9374 |   28 |   19 |  86 |   23 | 1.19 |  1.72 | 19.43 |     0 |     0 |       0 |   0 |
|  1521 | G332.3004-0.1020 | 243.9543 | -50.9341 |   30 |   21 | 159 |   25 |  0.6 |  1.04 |  8.61 |     0 |     0 |       0 |   0 |
|  1522 | G332.3124-0.5559 | 244.4704 | -51.2521 |   36 |   27 |  19 |   31 | 1.09 |  2.91 | 17.75 |     0 |     0 |       0 |   0 |
|  1524 | G332.3223-0.5530 | 244.4784 | -51.2431 |   27 |   20 |  53 |   23 | 0.77 |  1.15 | 12.21 |     0 |     0 |       0 |   0 |
|  1543 | G332.4099-0.5033 | 244.5232 | -51.1463 |   34 |   30 | -11 |   32 | 0.93 |  2.61 | 16.13 |     0 |     0 |       0 |   0 |
|  1550 | G332.4513+0.0761 | 243.9314 | -50.7011 |   28 |   24 |   5 |   26 | 0.69 |  1.26 | 11.87 |     0 |     0 |       0 |   0 |
|  1554 | G332.4691-0.1312 | 244.1791 |  -50.838 |   36 |   33 |  -5 |   35 | 0.79 |  2.56 | 12.91 |     0 |     0 |       0 |   0 |
|  1556 | G332.4947-0.1215 | 244.1975 | -50.8133 |   31 |   30 |  11 |   30 | 0.51 |  1.28 |   8.7 |     0 |     0 |       0 |   0 |
|  1562 | G332.5244-0.6283 |  244.793 | -51.1556 |   33 |   21 |  46 |   26 | 0.64 |  1.21 | 10.48 |     0 |     0 |       0 |   0 |
|  1581 | G332.6382-0.5873 | 244.8764 | -51.0466 |   19 |   19 |  12 |   19 | 0.69 |   0.7 | 11.01 |     0 |     0 |       0 |   0 |
|  1582 | G332.6396-0.5953 |  244.887 | -51.0513 |   44 |   24 |  56 |   33 | 1.15 |  3.32 | 18.57 |     0 |     0 |       0 |   0 |
|  1588 | G332.6702-0.6463 | 244.9786 | -51.0661 |   35 |   34 | 105 |   35 | 0.61 |  1.98 | 10.91 |     0 |     0 |       0 |   0 |
|  1591 | G332.6778-0.6147 | 244.9519 | -51.0383 |   27 |   24 |  23 |   26 | 3.15 |  5.67 | 49.34 |     0 |     0 |       0 |   0 |
|  1593 | G332.6826-0.0082 | 244.2863 | -50.6012 |   26 |   25 |   7 |   26 | 0.57 |  1.02 |  8.18 |     0 |     0 |       0 |   0 |
|  1595 | G332.6907-0.6283 | 244.9817 | -51.0389 |   26 |   20 | 122 |   23 | 0.59 |  0.82 |  9.51 |     0 |     0 |       0 |   0 |
|  1598 | G332.7014-0.6157 | 244.9797 | -51.0224 |   34 |   20 | 108 |   26 | 0.79 |  1.43 | 12.72 |     0 |     0 |       0 |   0 |
|  1600 | G332.7154-0.6756 | 245.0625 | -51.0552 |   39 |   23 |  88 |   30 |  0.6 |  1.44 | 10.66 |     0 |     0 |       0 |   0 |
|  1604 | G332.7393-0.6211 | 245.0286 | -50.9996 |   43 |   26 |   3 |   34 | 1.11 |  3.42 | 19.27 |     0 |     0 |       0 |   0 |
|  1606 | G332.7570-0.4666 | 244.8764 | -50.8772 |   34 |   30 | 126 |   32 | 0.96 |  2.73 | 16.19 |     0 |     0 |       0 |   0 |
|  1610 | G332.7650-0.5856 |  245.018 | -50.9563 |   27 |   20 | 105 |   23 | 0.54 |  0.79 |  9.12 |     0 |     0 |       0 |   0 |
|  1612 | G332.7728-0.0099 |   244.39 | -50.5396 |   43 |   33 |  80 |   38 | 0.96 |  3.66 | 15.35 |     0 |     0 |       0 |   0 |
|  1613 | G332.7735-0.5841 |  245.026 | -50.9493 |   37 |   28 |  94 |   32 | 1.46 |  4.14 | 24.41 |     0 |     0 |       0 |   0 |
|  1620 | G332.8175-0.5461 | 245.0332 | -50.8913 |   46 |   26 |  94 |   35 | 2.22 |  7.36 | 24.05 |     0 |     0 |       0 |   0 |
|  1621 | G332.8188-0.5577 | 245.0477 | -50.8986 |   25 |   20 | 133 |   22 | 1.38 |  1.81 | 12.14 |     0 |     0 |       0 |   0 |
|  1626 | G332.8290-0.5430 | 245.0428 |  -50.881 |   22 |   19 |  17 |   20 | 1.82 |  2.05 | 13.07 |     0 |     0 |       0 |   0 |
|  1637 | G332.8975-0.5488 | 245.1263 | -50.8369 |   26 |   19 | 121 |   22 | 0.51 |  0.68 |  8.57 |     0 |     0 |       0 |   0 |
|  1645 | G332.9404+0.9116 | 243.5822 | -49.7591 |   24 |   23 |  88 |   23 | 0.81 |  1.19 | 11.98 |     0 |     0 |       0 |   0 |
|  1654 | G332.9580-0.6710 | 245.3307 |  -50.881 |   23 |   19 |  82 |   21 | 1.09 |   1.3 | 13.96 |     0 |     0 |       0 |   0 |
|  1665 | G332.9714+0.7579 | 243.7812 |  -49.849 |   34 |   20 | 102 |   27 | 0.94 |   1.8 | 15.41 |     0 |     0 |       0 |   0 |
|  1668 | G332.9753+0.7676 | 243.7753 | -49.8393 |   38 |   25 |  94 |   31 | 3.24 |  8.38 | 51.62 |     0 |     0 |       0 |   0 |
|  1675 | G332.9857-0.5016 | 245.1729 | -50.7414 |   39 |   24 |  63 |   30 | 0.87 |  2.18 | 13.18 |     0 |     0 |       0 |   0 |
|  1676 | G332.9869+0.7583 | 243.7982 | -49.8379 |   25 |   19 |  42 |   22 | 0.58 |  0.75 |  9.27 |     0 |     0 |       0 |   0 |
|  1678 | G332.9915-0.4374 | 245.1079 | -50.6916 |   25 |   19 |  92 |   22 | 0.88 |  1.15 | 14.31 |     0 |     0 |       0 |   0 |
|  1681 | G333.0014-0.4359 | 245.1174 | -50.6836 |   55 |   21 |   2 |   34 | 1.72 |  5.31 | 26.45 |     0 |     0 |       0 |   0 |
|  1684 | G333.0079+0.7621 | 243.8177 | -49.8207 |   33 |   21 |  70 |   26 | 0.87 |   1.6 | 13.95 |     0 |     0 |       0 |   0 |
|  1688 | G333.0105-0.4806 | 245.1773 |  -50.709 |   55 |   26 |  60 |   38 | 0.95 |  3.76 | 14.77 |     0 |     0 |       0 |   0 |
|  1690 | G333.0114-0.4666 | 245.1627 | -50.6984 |   54 |   24 | 112 |   36 | 1.99 |   6.8 | 27.85 |     0 |     0 |       0 |   0 |
|  1691 | G333.0138-0.5339 | 245.2402 | -50.7445 |   38 |   27 | -29 |   32 | 0.56 |  1.54 |  9.34 |     0 |     0 |       0 |   0 |
|  1692 | G333.0142-0.5213 | 245.2267 | -50.7353 |   35 |   28 |  50 |   31 | 1.06 |  2.79 | 17.45 |     0 |     0 |       0 |   0 |
|  1693 | G333.0150-0.7511 | 245.4845 | -50.8974 |   36 |   30 |   6 |   33 | 0.62 |   1.8 |  9.82 |     0 |     0 |       0 |   0 |
|  1694 | G333.0151-0.4964 |    245.2 |  -50.717 |   47 |   26 |  56 |   35 | 0.65 |  2.18 | 10.11 |     0 |     0 |       0 |   0 |
|  1698 | G333.0180-0.4499 | 245.1515 | -50.6819 |   42 |   27 |  98 |   34 | 2.26 |  6.95 | 31.42 |     0 |     0 |       0 |   0 |
|  1699 | G333.0188-0.4137 | 245.1123 | -50.6556 |   34 |   27 |  -5 |   30 |  0.6 |  1.49 |  8.57 |     0 |     0 |       0 |   0 |
|  1701 | G333.0227-0.3997 | 245.1011 |  -50.643 |   31 |   26 |   9 |   28 | 0.58 |  1.25 |  9.58 |     0 |     0 |       0 |   0 |
|  1706 | G333.0328-0.4054 | 245.1187 | -50.6398 |   43 |   28 | -16 |   35 | 0.91 |  2.97 | 15.28 |     0 |     0 |       0 |   0 |
|  1711 | G333.0497-0.4777 | 245.2179 | -50.6793 |   51 |   20 | 112 |   32 | 0.56 |  1.52 |   9.9 |     0 |     0 |       0 |   0 |
|  1712 | G333.0519+0.0295 | 244.6606 | -50.3165 |   36 |   30 | -25 |   33 |  1.5 |   4.4 | 25.84 |     0 |     0 |       0 |   0 |
|  1714 | G333.0597-0.4416 | 245.1891 | -50.6466 |   26 |   22 |  96 |   24 | 0.92 |  1.42 | 11.76 |     0 |     0 |       0 |   0 |
|  1716 | G333.0667-0.4154 | 245.1678 | -50.6231 |   28 |   19 | 126 |   23 | 0.52 |  0.75 |  7.97 |     0 |     0 |       0 |   0 |
|  1718 | G333.0697-0.4570 | 245.2173 | -50.6505 |   31 |   28 |  21 |   30 | 1.46 |  3.47 | 17.26 |     0 |     0 |       0 |   0 |
|  1721 | G333.0757-0.4164 | 245.1789 | -50.6175 |   33 |   22 |  93 |   27 |  1.0 |  1.96 | 15.35 |     0 |     0 |       0 |   0 |
