  Name                  nYSOs
  G000.2051+0.0394      0 
  G000.2066-0.0007      0 
  G000.2093-0.5163      4 
  G000.2114-0.0264      0 
  G000.2153-0.0144      1 
  G000.2168-0.4712      1 
  G000.2171-0.0486      0 
  G000.2248+0.0731      0 
  G000.2289-0.4749      4 
  G000.2300+0.0154      0 
  G000.2307-0.0396      2 
  G000.2313-0.0070      0 
  G000.2326-0.0890      2 
  G000.2336+0.0101      0 
  G000.2382-0.1938      3 
  G000.2386+0.0090      0 
  G000.2414-0.0422      0 
  G000.2431-0.4575      1 
  G000.2452-0.4428      4 
  G000.2455+0.0134      0 
  G000.2496-0.0454      0 
  G000.2557+0.0269      0 
  G000.2579+0.0182      0 
  G000.2582-0.0311      1 
  G000.2614-0.0526      0 
  G000.2649+0.0356      0 
  G000.2670-0.0845      0 
  G000.2684+0.0293      0 
  G000.2727-0.0636      0 
  G000.2766-0.4721      1 
  G000.2802-0.4820      2 
  G000.2812-0.0575      0 
  G000.2836+0.0389      0 
  G000.2888-0.0188      0 
  G000.2960+0.0438      0 
  G000.2962-0.0351      1 
  G000.3062-0.1661      0 
  G000.3069-0.1547      0 
  G000.3149-0.0989      0 
  G000.3162-0.1998      1 
  G000.3163-0.1904      0 
  G000.3173+0.0117      0 
  G000.3182-0.0737      0 
  G000.3239-0.2023     10 
  G000.3265-0.0088      0 
  G000.3279-0.1016      0 
  G000.3299-0.0727      0 
  G000.3304-0.1893      4 
  G000.3309-0.2109      2 
  G000.3322+0.0373      0 
  G000.3326+0.0603      0 
  G000.3333+0.0498      0 
  G000.3354+0.1000      0 
  G000.3360-0.0790      0 
  G000.3373-0.0135      0 
  G000.3404+0.0562      0 
  G000.3448-0.0780      0 
  G000.3550-0.0884      0 
  G000.3659-0.0833      0 
  G000.3696-0.0081      0 
  G000.3731+0.2467      1 
  G000.3756+0.0409      1 
  G000.3806+0.0571      0 
  G000.3888-0.6246      2 
  G000.3921-0.0848      1 
  G000.3928-0.0283      0 
  G000.3929+0.0156      0 
  G000.3981-0.0985      0 
  G000.4005-0.0697      0 
  G000.4031+0.0626      1 
  G000.4053-0.2142      2 
  G000.4094-0.5032      0 
  G000.4098+0.0262      0 
  G000.4112+0.0514      0 
  G000.4159-0.5416      0 
  G000.4193+0.0362      0 
  G000.4194-0.0547      0 
  G000.4204+0.0563      0 
  G000.4372-0.0581      0 
  G000.4541+0.2483      1 
  G000.4563-0.7452      2 
  G000.4592-0.0300      0 
  G000.4656-0.1070      0 
  G000.4674-0.0690      3 
  G000.4688+0.0253      0 
  G000.4701-0.6335      1 
  G000.4703+0.0031      0 
  G000.4766-0.0068      0 
  G000.4771+0.0041      0 
  G000.4791-0.7207      1 
  G000.4842-0.1103      0 
  G000.4845-0.7041      0 
  G000.4849+0.0068      0 
  G000.4869-0.0074      0 
  G000.4876-0.6807      3 
  G000.4890-0.0663      0 
  G000.4935+0.1723      0 
  G000.4940-0.1144      0 
  G000.4940-0.2089      1 
  G000.4942+0.0194      0 
  G000.4949-0.6646      1 
  G000.4957+0.1883      1 
  G000.4972+0.0343      1 
  G000.4996-0.1028      1 
  G000.4997+0.0178      0 
  G000.5041+0.1404      0 
  G000.5048+0.1716      1 
  G000.5080-0.0784      0 
  G000.5117+0.0062      0 
  G000.5136+0.1252      0 
  G000.5151-0.1057      0 
  G000.5156+0.0450      1 
  G000.5169-0.6569      0 
  G000.5184-0.0046      0 
  G000.5184-0.6127      0 
  G000.5252+0.1816      0 
  G000.5266+0.1942      0 
  G000.5266-0.6508      0 
  G000.5281+0.1272      1 
  G000.5339-0.6440      1 
  G000.5351-0.6329      0 
  G000.5368-0.0648      0 
  G000.5393-0.8594      1 
  G000.5413-0.0021      1 
  G000.5458-0.8671      1 
  G000.5464-0.8521      0 
  G000.5495-0.3868      1 
  G000.5511-0.8762      1 
  G000.5525-0.0675      0 
  G000.5540-0.8925      1 
  G000.5542-0.8409      0 
  G000.5549-0.0205      0 
  G000.5568-0.0289      0 
  G000.5580+0.0365      0 
  G000.5622-0.0381      0 
  G000.5627-0.1246      0 
  G000.5643-0.8834      3 
  G000.5652+0.0229      0 
  G000.5688-0.0236      0 
  G000.5777-0.1232      0 
  G000.5803-0.0276      0 
  G000.5852+0.0103      0 
  G000.5874-0.0189      0 
  G000.5926-0.1092      2 
  G000.5947-0.8702      1 
  G000.5981-0.0297      1 
  G000.5988-0.8156      1 
  G000.6019-0.0525      0 
  G000.6029-0.0373      0 
  G000.6033+0.0025      0 
  G000.6058-0.8742      1 
  G000.6099-0.0592      0 
  G000.6147-0.0830      0 
  G000.6152-0.0677      0 
  G000.6163+0.0322      0 
  G000.6183+0.0113      0 
  G000.6192-0.0562      0 
  G000.6195-0.1022      0 
  G000.6221-0.5423      2 
  G000.6226-0.0875      0 
  G000.6237-0.8469      1 
  G000.6255-0.0956      0 
  G000.6296-0.0625      1 
  G000.6308+0.6045      1 
  G000.6353+0.0334      0 
  G000.6371+0.0564      1 
  G000.6386-0.1031      0 
  G000.6412-0.0582      0 
  G000.6452+0.0302      0 
  G000.6463+0.0445      0 
  G000.6481-0.0511      0 
  G000.6494+0.0693      0 
  G000.6548-0.0406      0 
  G000.6556-0.0312      0 
  G000.6569-0.1570      0 
  G000.6578+0.0444      0 
  G000.6584-0.1433      0 
  G000.6645-0.0250      0 
  G000.6652-0.0335      3 
  G000.6658-0.1127      0 
  G000.6672-0.1445      0 
  G000.6684+0.0399      0 
  G000.6710-0.0948      1 
  G000.6725-0.1843      0 
  G000.6732+0.0251      0 
  G000.6755-0.0192      0 
  G000.6769-0.0268      0 
  G000.6774-0.1385      0 
  G000.6783-0.1686      0 
  G000.6835-0.0909      0 
  G000.6838-0.1101      0 
  G000.6840-0.1259      0 
  G000.6927-0.0963      0 
  G000.6936-0.0275      0 
  G000.6949-0.0181      0 
  G000.6999-0.0324      0 
  G000.7063-0.1816      1 
  G000.7127-0.1079      0 
  G000.7192-0.0988      1 
  G000.7193-0.0723      0 
  G000.7198+0.0379      0 
  G000.7252-0.0824      1 
  G000.7279-0.1677      1 
  G000.7283-0.0654      0 
  G000.7341-0.1532      0 
  G000.7348-0.0847      0 
  G000.7352+0.0065      0 
  G000.7352-0.0502      0 
  G000.7354-0.0948      0 
  G000.7452-0.1567      0 
  G000.7508-0.0377      0 
  G000.7563-0.0730      1 
  G000.7587-0.2363      0 
  G000.7618+0.0122      0 
  G000.7620-0.0512      0 
  G000.7654-0.1986      0 
  G000.7679-0.0420      0 
  G000.7684-0.2498      0 
  G000.7701-0.1863      0 
  G000.7705-0.0618      0 
  G000.7744-0.2560      0 
  G000.7784-0.1873      0 
  G000.7843-0.2064      0 
  G000.7873-0.2182      0 
  G000.7881-0.0967      1 
  G000.7918-0.1570      0 
  G000.7919-0.1149      0 
  G000.7967-0.0999      0 
  G000.8081+0.0263      0 
  G000.8203-0.1491      0 
  G000.8204-0.2111      1 
  G000.8224-0.1353      1 
  G000.8275+0.0310      0 
  G000.8292-0.0262      0 
  G000.8303-0.1809      0 
  G000.8316-0.1533      0 
  G000.8326-0.1409      0 
  G000.8327-0.1986      0 
  G000.8354+0.1839      0 
  G000.8401-0.2383      0 
  G000.8408+0.0365      0 
  G000.8421+0.0159      0 
  G000.8462-0.0019      0 
  G000.8467-0.0292      0 
  G000.8511-0.1811      0 
  G000.8552-0.1528      0 
  G000.8574-0.0935      0 
  G000.8575-0.0501      1 
  G000.8582-0.0635      1 
  G000.8668-0.0351      2 
  G000.8785-0.1929      0 
  G000.8842-0.0361      0 
  G000.8867-0.1663      0 
  G000.8894+0.1461      0 
  G000.8923-0.0116      1 
  G000.8984-0.0604      1 
  G000.9029-0.0258      0 
  G000.9056+0.1140      0 
  G000.9155-0.1504      0 
  G000.9295+0.0041      0 
  G000.9379-0.0763      0 
  G000.9504-0.0812      0 
  G000.9583-0.0693      0 
  G000.9650-0.0179      0 
  G000.9797-0.0188      0 
  G000.9915-0.0684      1 
  G000.9940-0.2431      0 
  G000.9979+0.0672      0 
  G001.0068-0.2390      1 
  G001.0082-0.0571      1 
  G001.0154-0.2305      0 
  G001.0168-0.1260      1 
  G001.0278+0.3140      0 
  G001.0377-0.0191      1 
  G001.0400-0.0826      1 
  G001.0438-0.1262      0 
  G001.0486-0.0686      0 
  G001.0531-0.2375      0 
  G001.0652-0.1338      0 
  G001.0764-0.0289      4 
  G001.0785-0.0986      1 
  G001.0840-0.0542      0 
  G001.0891-0.0028      0 
  G001.0940-0.0278      0 
  G001.0970+0.0209      1 
  G001.1018-0.1431      0 
  G001.1037-0.0988      1 
  G001.1146-0.0259      1 
  G001.1156-0.1059      0 
  G001.1182-0.0631      1 
  G001.1255-0.1082      0 
  G001.1295+0.0038      0 
  G001.1326-0.1170      0 
  G001.1338-0.1261      1 
  G001.1346-0.0395      1 
  G001.1481-0.1262      2 
  G001.1611-0.1117      0 
  G001.1620-0.1253      0 
  G001.1655+0.2326      0 
  G001.1738+0.0936      0 
  G001.1864+0.1396      0 
  G001.1897-0.0740      1 
  G001.1933+0.0930      0 
  G001.1985+0.0762      0 
  G001.2013+0.0046      0 
  G001.2106+0.1020      0 
  G001.2186+0.0101      1 
  G001.2223+0.1243      0 
  G001.2248+0.0591      0 
  G001.2250-0.0034      0 
  G001.2339+0.0592      0 
  G001.2360-0.0558      0 
  G001.2636-0.1487      0 
  G001.2663+0.0418      0 
  G001.2670+0.0552      0 
  G001.2711-0.4741      0 
  G001.2810+0.0380      0 
  G001.2866+0.2941      0 
  G001.2882+0.0627      0 
  G001.2885+0.0346      0 
  G001.2890+0.1464      0 
  G001.2910+0.2734      1 
  G001.2981+0.0310      0 
  G001.3080-0.0302      1 
  G001.3159-0.0466      0 
  G001.3165-0.1432      0 
  G001.3214-0.0710      0 
  G001.3261-0.1536      1 
  G001.3299+0.1524      0 
  G001.3340+0.0966      0 
  G001.3359-0.1270      0 
  G001.3470+0.2582      0 
  G001.3612+0.2148      0 
  G001.3672+0.0261      0 
  G001.3710-0.0899      0 
  G001.3794+0.1111      0 
  G001.3802+0.2028      1 
  G001.3810-0.2105      0 
  G001.3946-0.0058      0 
  G001.4195-0.2368      0 
  G001.4261+0.3064      0 
  G001.4292+0.1319      0 
  G001.4349-0.0020      0 
  G001.4536+0.2001      0 
  G001.4565+0.2714      0 
  G001.4727+0.0399      0 
  G001.4811+0.1983      0 
  G001.5040+0.1548      0 
  G001.5136+0.1481      0 
  G001.5164-0.1939      0 
  G001.5229-0.1140      0 
  G001.5692-0.1140      0 
  G001.5738-0.1776      0 
  G001.5801+0.0068      0 
  G001.5953+0.0097      0 
  G001.5979+0.0246      0 
  G001.5983+0.0413      0 
  G001.5993-0.0266      0 
  G001.6053-0.0045      0 
  G001.6076-0.0804      1 
  G001.6076-0.1777      0 
  G001.6084+0.0310      0 
  G001.6114-0.1659      0 
  G001.6177+0.0360      0 
  G001.6359-0.0278      0 
  G001.6387-0.1889      0 
  G001.6486-0.0631      0 
  G001.6519-0.2591      1 
  G001.6590-0.0613      1 
  G001.6627-0.1744      0 
  G001.6662-0.1394      0 
  G001.6754-0.1274      0 
  G001.6815-0.3452      0 
  G001.6825-0.0911      0 
  G001.6939-0.3852      0 
  G001.6947-0.1421      1 
  G001.6971-0.1706      0 
  G001.6976-0.0874      0 
  G001.6992-0.3648      1 
  G001.7174-0.4030      0 
  G001.7342-0.4094      0 
  G001.7377-0.3961      0 
  G001.7640-0.4096      0 
  G001.7955-0.1254      0 
  G001.8802-0.0601      1 
  G001.9333-0.3253      1 
  G001.9373-0.3362      0 
  G002.0836-0.5711      2 
  G002.1431+0.0088      1 
  G002.1478+0.2832      0 
  G002.4025+0.0679      1 
  G002.4414-0.1620      0 
  G002.4433+0.1274      5 
  G002.4446-0.5447      0 
  G002.5034-0.0469      0 
  G002.5338+0.2001      2 
  G002.5916-0.1823      1 
  G002.5931-0.0268      1 
  G002.5971-0.3529      1 
  G002.6153+0.1335      0 
  G002.6223+0.2374      6 
  G002.6843+0.1416      4 
  G002.7039+0.0402      0 
  G002.8672+0.0674      0 
  G002.8861+0.0772      0 
  G002.8918+0.0460      1 
  G002.8975+0.0293      1 
  G002.9402+0.1305      0 
  G002.9407-0.1076      0 
  G002.9625-0.0564      0 
  G002.9836+0.0107      0 
  G003.0000-0.0220      0 
  G003.0193-0.0681      0 
  G003.0336+0.4027      1 
  G003.0371-0.0582      0 
  G003.0411+0.1447      0 
  G003.0490-0.0474      0 
  G003.0792+0.1620      0 
  G003.0924+0.4219      0 
  G003.0928+0.1680      0 
  G003.1010+0.2943      0 
  G003.1348+0.4150      0 
  G003.1447+0.4733      0 
  G003.2044-0.1066      1 
  G003.2110+0.6465      0 
  G003.2278+0.4924      0 
  G003.2413+0.6334      0 
  G003.2544+0.0219      1 
  G003.2554+0.4120      0 
  G003.2702+0.4446      0 
  G003.2739+0.5804      0 
  G003.3056-0.4044      0 
  G003.3089+0.3326      0 
  G003.3112-0.3981      1 
  G003.3249+0.4418      0 
  G003.3373+0.4191      0 
  G003.3471+0.4361      0 
  G003.3501-0.0770      0 
  G003.3574+0.4819      0 
  G003.3676+0.3988      0 
  G003.3862+0.3080      0 
  G003.4084+0.8811     10 
  G003.4350-0.5719      0 
  G003.4388-0.3491      2 
  G003.4416+0.0062      2 
  G003.4456-0.3532      1 
  G003.5000-0.2000      1 
  G003.5497-0.8032      1 
  G003.6506-0.1271      0 
  G003.6827-0.0959      1 
  G003.9104+0.0010      1 
  G003.9330-0.0040      1 
  G003.9974+0.3273      4 
  G004.0030+0.3390      0 
  G004.2000-0.0272      2 
  G004.3851+0.0802      2 
  G004.3866-0.0048      1 
  G004.4076+0.0993      0 
  G004.4165+0.1277      0 
  G004.4341+0.1294      0 
  G004.4945-0.7810      1 
  G004.5229-0.8292      0 
  G004.6268-0.6658      0 
  G004.6800+0.2769      0 
  G004.7267-0.4308      0 
  G004.7473-0.7623      0 
  G004.7811+0.0408      1 
  G004.8168+0.2288      0 
  G004.8269+0.2308      1 
  G004.8950-0.1267      5 
  G005.0412-0.0976      1 
  G005.0759-0.0911      1 
  G005.2026-0.0358      0 
  G005.3544+0.0956      1 
  G005.3588+0.0139      3 
  G005.3704+0.3191      1 
  G005.3876+0.1874      0 
  G005.4382-0.3152      0 
  G005.4723-0.2588      0 
  G005.4750-0.2444      0 
  G005.4903-0.4407      1 
  G005.5078-0.2455      2 
  G005.6175-0.0827      1 
  G005.6294-0.2945      1 
  G005.6374+0.2374      2 
  G005.6397+0.2458      1 
  G005.8243-0.5221      0 
  G005.8271-0.5028      1 
  G005.8292-0.4071      0 
  G005.8324-0.5130      0 
  G005.8335-0.3981      1 
  G005.8357-0.9958      0 
  G005.8421-0.4018      0 
  G005.8523-0.2397      0 
  G005.8763-0.3919      0 
  G005.8799-0.3591      0 
  G005.8824-0.3833      0 
  G005.8843-0.3924      0 
  G005.8879-0.5357      1 
  G005.8893-0.4565      0 
  G005.8917-0.3567      0 
  G005.8930-0.2880      2 
  G005.8931-0.3200      0 
  G005.8980-0.4435      0 
  G005.8998-0.4286      1 
  G005.9040-0.4245      0 
  G005.9047-0.4350      0 
  G005.9052-0.4430      0 
  G005.9086-0.5441      3 
  G005.9113-0.9496      1 
  G005.9133-0.9883      0 
  G005.9306-0.4253      2 
  G005.9394-0.3754      0 
  G005.9429-0.4221      0 
  G005.9547-0.4768      0 
  G006.0545-0.0315      1 
  G006.0808-0.1155      0 
  G006.0979-0.0896      0 
  G006.1099-0.6397      0 
  G006.1204-0.6486      0 
  G006.1234-0.6300      1 
  G006.1879-0.3586      2 
  G006.1945-0.3662      0 
  G006.2130-0.5937      0 
  G006.2159-0.6098      3 
  G006.2184-0.6233      1 
  G006.2213-0.0471      0 
  G006.2280-0.0548      0 
  G006.2458-0.1224      0 
  G006.3674-0.0510      0 
  G006.4609-0.3902      0 
  G006.4916-0.3322      0 
  G006.4982-0.3222      0 
  G006.5452-0.2876      0 
  G006.5506-0.0978      0 
  G006.5643-0.3191      1 
  G006.5807-0.3058      0 
  G006.6108-0.0834      1 
  G006.6160-0.0986      0 
  G006.7962-0.2569      2 
  G006.9026-0.2229      0 
  G006.9157-0.2247      1 
  G006.9214-0.2519      1 
  G006.9236-0.2184      1 
  G006.9688+0.9097      0 
  G006.9790-0.2889      0 
  G007.0096-0.2531      1 
  G007.1657+0.1314      0 
  G007.1771+0.0863      1 
  G007.2346-0.1007      2 
  G007.2503-0.0792      0 
  G007.2648+0.1839      0 
  G007.2677-0.5295      0 
  G007.2761-0.1662      0 
  G007.2879-0.5297      1 
  G007.3331-0.5677      2 
  G007.3334-0.0162      0 
  G007.3449-0.0001      0 
  G007.3655+0.6974      0 
  G007.4010-0.1580      1 
  G007.4619-0.2854      0 
  G007.4713+0.0605      1 
  G007.5063+0.4019      0 
  G007.6012-0.1401      0 
  G007.6316-0.1090      0 
  G007.6359-0.1491      0 
  G007.6367-0.1925      1 
  G007.9764-0.3578      0 
  G007.9924-0.2677      0 
  G008.0013-0.2695      0 
  G008.0064-0.1357      2 
  G008.0195-0.1724      0 
  G008.0495-0.2433      0 
  G008.0930+0.2255      0 
  G008.1102+0.2591      0 
  G008.1232+0.2573      0 
  G008.1345+0.2453      1 
  G008.1356+0.2132      0 
  G008.1384+0.2340      0 
  G008.1410+0.2229      0 
  G008.1414+0.2076      0 
  G008.1497+0.2198      0 
  G008.2058+0.1909      1 
  G008.2629+0.1680      0 
  G008.2758+0.5125      2 
  G008.2823+0.1653      1 
  G008.3295-0.0752      0 
  G008.3453-0.3284      1 
  G008.3505-0.3174      0 
  G008.3778-0.3479      0 
  G008.4005-0.2884      5 
  G008.4072-0.3002      0 
  G008.4106-0.3479      2 
  G008.4244-0.2736      1 
  G008.4328-0.2806      0 
  G008.4459-0.6126      2 
  G008.4586-0.2230      2 
  G008.4691-0.2685      0 
  G008.4721-0.2526      2 
  G008.4853-0.9791      5 
  G008.4875-0.2833      1 
  G008.4925-0.3311      1 
  G008.4996-0.2807      3 
  G008.5032-0.9834      0 
  G008.5037-0.6427      5 
  G008.5092-0.2806      1 
  G008.5441-0.3421      0 
  G008.5475-0.6818      1 
  G008.6428-0.3973      2 
  G008.6702-0.3557      1 
  G008.6713-0.6824      2 
  G008.6777-0.3604      0 
  G008.6834-0.3675      2 
  G008.6908-0.4014      1 
  G008.7064-0.4136      1 
  G008.7115-0.3668      1 
  G008.7175-0.4111      1 
  G008.7209-0.4039      1 
  G008.7264-0.3959      0 
  G008.7352-0.3632      3 
  G008.7391-0.7252      3 
  G008.7477-0.3636      1 
  G008.8048-0.3931      1 
  G008.8312-0.0270      0 
  G008.8736-0.4935      0 
  G008.9394-0.6097      2 
  G008.9542-0.5335      0 
  G009.0373-0.5213      3 
  G009.2121-0.2031      3 
  G009.2129-0.2156      1 
  G009.2852-0.1466      0 
  G009.4932-0.6798      1 
  G009.5776-0.6599      0 
  G009.6072-0.7040      1 
  G009.6129+0.1930      0 
  G009.6207+0.1936      0 
  G009.6237+0.2054      0 
  G009.6237+0.1866      1 
  G009.6279-0.7084      1 
  G009.7810-0.1663      0 
  G009.7959-0.7082      0 
  G009.8282-0.7268      0 
  G009.8682-0.7506      0 
  G009.8789-0.7498      2 
  G009.9239-0.7475      2 
  G009.9517-0.3649      0 
  G009.9654-0.0207      0 
  G009.9857-0.0275      0 
  G009.9989-0.0334      0 
  G010.0015-0.7545      0 
  G010.0676-0.4076      0 
  G010.0791-0.1951      2 
  G010.0992+0.7396      0 
  G010.1044-0.0112      1 
  G010.1065-0.4168      0 
  G010.1324-0.7709      2 
  G010.1330-0.3775      0 
  G010.1365-0.4108      0 
  G010.1395-0.3679      0 
  G010.1451-0.3315      0 
  G010.1453-0.3155      0 
  G010.1489-0.4074      1 
  G010.1506-0.3434      0 
  G010.1604-0.3003      0 
  G010.1672-0.3624      0 
  G010.1737-0.3498      0 
  G010.1839-0.4050      0 
  G010.1899-0.3462      0 
  G010.1904-0.3884      0 
  G010.1931-0.3966      0 
  G010.1976-0.2876      0 
  G010.1981-0.3736      0 
  G010.1984-0.3164      0 
  G010.2057-0.3432      0 
  G010.2073-0.3521      0 
  G010.2130-0.3234      2 
  G010.2144-0.3051      0 
  G010.2164-0.2068      1 
  G010.2190-0.3632      0 
  G010.2269-0.2080      3 
  G010.2377+0.1144      0 
  G010.2488-0.1101      0 
  G010.2721-0.1261      1 
  G010.2841-0.1134      1 
  G010.2863-0.1240      0 
  G010.2863-0.1647      1 
  G010.2912-0.1369      0 
  G010.2991-0.1470      0 
  G010.3001-0.2700      3 
  G010.3160-0.1673      0 
  G010.3207-0.2572      1 
  G010.3221-0.2304      0 
  G010.3225-0.1611      0 
  G010.3323-0.1600      0 
  G010.3420-0.1426      0 
  G010.3442-0.1504      0 
  G010.3558-0.1489      2 
  G010.4035-0.2006      1 
  G010.4446-0.0178      0 
  G010.4629+0.0307      0 
  G010.4722+0.0277      2 
  G010.4806+0.0333      1 
  G010.5742-0.5771      0 
  G010.5743-0.7905      0 
  G010.5785-0.3491      0 
  G010.5959-0.3638      0 
  G010.6138-0.3305      0 
  G010.6170-0.3786      0 
  G010.6174-0.0304      0 
  G010.6187-0.4370      2 
  G010.6229-0.4441      2 
  G010.6233-0.5091      0 
  G010.6237-0.3833      2 
  G010.6253-0.3758      1 
  G010.6257-0.3373      0 
  G010.6295-0.3874      0 
  G010.6329-0.3335      0 
  G010.6332-0.5112      1 
  G010.6333-0.4978      0 
  G010.6627+0.0811      0 
  G010.6698-0.2006      0 
  G010.6700-0.2211      0 
  G010.6732-0.0248      0 
  G010.6805-0.0269      1 
  G010.6847-0.3071      0 
  G010.7244-0.3328      2 
  G010.7355+0.0071      0 
  G010.7418-0.1255      1 
  G010.7471+0.0161      1 
  G010.7511-0.1225      1 
  G010.7528-0.1975      2 
  G010.8244-0.1025      1 
  G010.8276-0.0207      4 
  G010.8602+0.1273      1 
  G010.8843+0.1225      0 
  G010.9576+0.0223      1 
  G010.9638+0.1418      2 
  G010.9641+0.0108      0 
  G010.9730-0.0944      1 
  G010.9823-0.3677      0 
  G010.9916-0.0815      2 
  G011.0002-0.3720      0 
  G011.0048-0.0705      1 
  G011.0335+0.0615      0 
  G011.0636-0.0987      4 
  G011.0712-0.3839      0 
  G011.0817-0.5330      1 
  G011.0970-0.1093      0 
  G011.1074-0.1149      2 
  G011.1096-0.3976      1 
  G011.1112-0.3875      2 
  G011.1129-0.1222      0 
  G011.1150+0.0519      1 
  G011.1162-0.4154      1 
  G011.1181-0.4055      0 
  G011.1258-0.1271      5 
  G011.3032-0.0592      2 
  G011.3349+0.7862      3 
  G011.3441+0.7961      1 
  G011.3591+0.8011      3 
  G011.3811+0.8103      0 
  G011.5974-0.1324      2 
  G011.7435-0.1380      1 
  G011.7561-0.1490      0 
  G011.7684-0.0405      1 
  G011.7717-0.0751      2 
  G011.8121+0.8372      2 
  G011.8401-0.1007      2 
  G011.8916-0.2178      2 
  G011.8933-0.1452      0 
  G011.9024-0.1404      1 
  G011.9028-0.1307      0 
  G011.9028-0.1014      0 
  G011.9043-0.6086      2 
  G011.9111-0.6174      0 
  G011.9176-0.6133      0 
  G011.9191+0.7536      0 
  G011.9260-0.1093      1 
  G011.9266-0.6139      0 
  G011.9349-0.1493      1 
  G011.9365-0.6157      0 
  G011.9392-0.6250      2 
  G011.9414-0.2590      0 
  G011.9419-0.1554      1 
  G011.9452-0.0351      0 
  G011.9864-0.3457      0 
  G011.9908-0.2712      0 
  G012.0157-0.2591      1 
  G012.0207-0.2071      2 
  G012.0247-0.0313      0 
  G012.1106-0.1266      1 
  G012.1904-0.1244      0 
  G012.1981-0.0340      2 
  G012.2002-0.1200      1 
  G012.2076-0.1281      1 
  G012.2080-0.1019      0 
  G012.2148-0.1192      0 
  G012.2168+0.1351      2 
  G012.2169-0.1031      1 
  G012.2535-0.4193      0 
  G012.2647-0.0521      1 
  G012.3628+0.4214      0 
  G012.3794+0.0044      2 
  G012.4024-0.4678      1 
  G012.4089+0.5103      0 
  G012.4132+0.4969      0 
  G012.4166+0.5053      0 
  G012.4311-0.0502      0 
  G012.4367-0.3962      0 
  G012.4961-0.2232      2 
  G012.5231-0.2772      0 
  G012.5237-0.2888      2 
  G012.5250+0.0165      0 
  G012.5373+0.0082      1 
  G012.6190+0.0389      1 
  G012.6233-0.0170      1 
  G012.6341-0.0176      1 
  G012.6708-0.1772      0 
  G012.6726-0.1886      0 
  G012.6738-0.0998      0 
  G012.6791-0.1810      0 
  G012.6826-0.1732      0 
  G012.6827+0.0104      0 
  G012.6881-0.1826      0 
  G012.7025-0.1452      0 
  G012.7089+0.4749      2 
  G012.7094+0.6892      0 
  G012.7191-0.2174      0 
  G012.7359-0.1024      0 
  G012.7417-0.1138      2 
  G012.7442-0.1002      0 
  G012.7599+0.3282      0 
  G012.7713+0.3364      0 
  G012.7731-0.2100      0 
  G012.7741-0.1851      2 
  G012.7791+0.3354      0 
  G012.7816+0.3516      1 
  G012.7859-0.1991      0 
  G012.7914-0.1958      0 
  G012.7984-0.1911      1 
  G012.8027-0.3190      2 
  G012.8057-0.1994      0 
  G012.8122-0.2064      0 
  G012.8139-0.1962      0 
  G012.8166+0.3232      1 
  G012.8229+0.3776      2 
  G012.8339-0.2091      1 
  G012.8381-0.2854      1 
  G012.8423-0.2102      1 
  G012.8520-0.2262      0 
  G012.8572-0.2088      0 
  G012.8573-0.2725      0 
  G012.8609-0.2460      1 
  G012.8773-0.2874      0 
  G012.8853+0.4997      1 
  G012.8860-0.2241      1 
  G012.8882+0.4897      2 
  G012.8889+0.5164      1 
  G012.8920-0.2826      0 
  G012.8974+0.4865      2 
  G012.8990-0.2400      1 
  G012.9013-0.2664      0 
  G012.9029-0.0219      1 
  G012.9037-0.0301      2 
  G012.9065-0.2516      1 
  G012.9071-0.2595      0 
  G012.9139-0.3354      3 
  G012.9156+0.4920      0 
  G012.9159-0.2617      0 
  G012.9311-0.0744      0 
  G012.9338-0.2744      1 
  G012.9459-0.2488      0 
  G012.9544-0.2302      1 
  G012.9674-0.2380      0 
  G012.9974-0.3573      1 
  G013.0082-0.1212      0 
  G013.0959-0.1484      1 
  G013.1194-0.0962      2 
  G013.1315-0.1520      0 
  G013.1338-0.0807      1 
  G013.1621-0.0781      1 
  G013.1693+0.0784      2 
  G013.1768+0.0599      2 
  G013.1856-0.1084      1 
  G013.2029-0.1352      1 
  G013.2077+0.0468      2 
  G013.2081-0.1428      0 
  G013.2151+0.0520      0 
  G013.2163+0.0323      1 
  G013.2431-0.0858      5 
  G013.2505-0.0781      0 
  G013.2596-0.4094      1 
  G013.2681-0.3479      1 
  G013.2752-0.3348      6 
  G013.2826+0.2272      0 
  G013.3319-0.0397      0 
  G013.3850+0.0643      0 
  G013.4075+0.1164      0 
  G013.4708-0.2877      0 
  G013.5426-0.1819      0 
  G013.6570-0.5992      0 
  G013.6785-0.0514      0 
  G013.7134-0.0845      0 
  G013.7364-0.0828      1 
  G013.7947+0.2552      3 
  G013.8395-0.4869      3 
  G013.8487-0.2646      1 
  G013.8728+0.2804      0 
  G013.8771-0.5914      2 
  G013.8825-0.1439      0 
  G013.8837+0.2825      0 
  G013.9035-0.5142      4 
  G013.9513-0.4072      1 
  G013.9832-0.1445      0 
  G013.9900-0.3838      1 
  G014.0080-0.5634      3 
  G014.0112-0.1761      1 
  G014.0177-0.1603      0 
  G014.0183-0.1334      0 
  G014.0274-0.5126      3 
  G014.0713+0.0932      1 
  G014.0779-0.5590      5 
  G014.1016+0.0860      0 
  G014.1099-0.5635      3 
  G014.1145-0.5745      6 
  G014.1315-0.5218      4 
  G014.1494-0.0571      0 
  G014.1698-0.5027      0 
  G014.1744+0.0234      0 
  G014.1813-0.5296      5 
  G014.1842-0.2280      0 
  G014.1944-0.1939      2 
